dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
230_machine_cpu,success,6,lso,0.93779565833754,47.190270053589764,28,1635.342090845108,,0.1,(54.706261253931636 add ((0.6334688868654543 mul x_3) add ((162.55301709213947 mul cos((127.62309008504566 add (-5.780558019641063 mul x_2)))) sub ((-0.007297424364316338 mul x_0) sub ((0.0004758848212730287 mul (x_5 mul x_1)) add (0.4335636822935734 mul x_4))))))
505_tecator,failed,0,lso,nan,nan,nan,nan,Input dimension 124 exceeds max_input_dimension 10,0.1,
522_pm10,success,7,lso,0.1935501686721004,0.7694421296015018,74,18074.891399621964,,0.1,(149.0203045564078 add ((0.00089154349811803 mul (((-9.253307414936469 mul (((-0.0007436676697222094 mul x_2) sub (-0.1987087518327624 mul inv((41.272323932543856 add (0.02933589816142978 mul x_6))))) mul ((0.45033505393578965 mul x_6) add (75.83552686991541 mul x_1)))) sub (-12.98705548987442 mul cos((-0.09076756943568388 add (-0.03366145986138664 mul x_6))))) mul ((49.20618810879218 mul cos((0.5831628656558413 add (-0.40286563221100385 mul x_3)))) add (-11.952991333160366 mul x_3)))) add ((1.4070305833896943 mul x_0) sub ((1.2373766802864965e-05 mul (x_5 mul x_4)) sub (-157.83258702912775 mul sin(((-0.036035587941595615 mul x_0) add (17.776950665424902 mul cos((-1.8134236222209554 add (-0.00048364261297748155 mul x_2)))))))))))
527_analcatdata_election2000,failed,0,lso,nan,nan,nan,nan,Input dimension 14 exceeds max_input_dimension 10,0.1,
529_pollen,success,4,lso,0.7972341778363212,1.426878873281474,13,680.9139614105225,,0.1,(0.018746111068892984 add ((-0.840686895958921 mul x_0) add ((-0.390892455654805 mul x_3) add (0.21464506509308248 mul x_1))))
537_houses,success,8,lso,0.5456452438967163,77895.28477983773,48,16706.542298793793,,0.1,(165057.38739569575 add ((-0.6850401467909364 mul (((-0.25 mul x_8) add (1124.3086010175077 mul ((14.907094917590836 add (0.0893187799569389 mul x_1)))**2)) mul ((-5.456478587766558e-06 mul abs(((1510078.1319232064 mul inv(((-1695321.0880532283 mul x_4) add (1711692.3339756932 mul x_2)))) add (71.53226837106168 mul x_5)))) add (-0.17579170278933057 mul x_0)))) sub ((4029.5348754446686 mul x_6) add (-0.24624948767445093 mul (x_3 mul x_7)))))
542_pollution,failed,0,lso,nan,nan,nan,nan,Input dimension 15 exceeds max_input_dimension 10,0.1,
547_no2,success,7,lso,0.5452843136413668,0.5273863575960183,73,23444.24934053421,,0.1,(13.024409271401016 add (inv((68.48652720690298 add (0.3131458252999209 mul x_4))) mul (((-5.725285290544056 mul x_2) add ((22.85722019604257 mul x_3) sub ((2.2272420669661446 mul x_1) sub ((-6.625299687279518 mul x_2) add ((0.05395940083975965 mul x_6) add ((-34.42290351766651 mul cos((-13.177312483958374 add (-7.180240907814064 mul x_6)))) add (-0.7301302951170001 mul (((-21.5211301899426 mul x_4) sub (14.346260895600267 mul x_5)) mul ((0.3464949739960067 mul x_2) sub (-9.689133586904722 mul cos((1.588783637935749 add (0.036277556133763086 mul x_2))))))))))))) sub ((11.600667251068975 mul ((9.18618242817531 add (-0.2840353423121903 mul x_0)))**2) sub (-0.3427695964051205 mul x_3)))))
560_bodyfat,failed,0,lso,nan,nan,nan,nan,Input dimension 14 exceeds max_input_dimension 10,0.1,
561_cpu,success,7,lso,0.9668898697864841,31.921902481256662,19,778.103791475296,,0.1,(-12.806694851009107 add ((0.022684751540230617 mul x_1) add ((0.00043521608588444554 mul (x_6 mul x_2)) add ((0.004451105971806998 mul x_3) sub (-0.7386376598219606 mul x_4)))))
562_cpu_small,failed,0,lso,nan,nan,nan,nan,Input dimension 12 exceeds max_input_dimension 10,0.1,
564_fried,success,10,lso,0.9592189772864843,1.014534311631699,29,2914.987815141678,,0.1,(84.14441572680597 add ((15.145865521324712 mul sin((0.3568019760673358 add (2.4134639332449854 mul (x_0 mul x_1))))) add ((89.62569518855445 mul cos((2.7999023716820415 add (0.6821669289708103 mul x_2)))) sub ((-5.00424416060931 mul x_4) add (-10.142209126360633 mul x_3)))))
573_cpu_act,failed,0,lso,nan,nan,nan,nan,Input dimension 21 exceeds max_input_dimension 10,0.1,
574_house_16H,failed,0,lso,nan,nan,nan,nan,Input dimension 16 exceeds max_input_dimension 10,0.1,
579_fri_c0_250_5,success,5,lso,0.9582388937012133,0.2084159669909179,38,4657.839178085327,,0.1,(-1.407041334202119 add ((0.2880975125336302 mul x_4) sub ((-0.329341213161721 mul (x_2 mul x_2)) sub ((0.6110725689199047 mul x_3) sub (-1.992597427241097 mul sin(((0.02675926837018136 mul x_2) add (6.629695138641074 mul (cos((1.1571275679690467 add (-0.24491290573363164 mul x_1))) mul cos((1.250665302719528 add (-0.1925561152989975 mul x_0))))))))))))
581_fri_c3_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
582_fri_c1_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
583_fri_c1_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
584_fri_c4_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
586_fri_c3_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
588_fri_c4_1000_100,failed,0,lso,nan,nan,nan,nan,Input dimension 100 exceeds max_input_dimension 10,0.1,
589_fri_c2_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
590_fri_c0_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
591_fri_c1_100_10,success,10,lso,0.8605114827049614,0.34088667339504736,35,3301.0935242176056,,0.1,(0.24446797227207615 add (inv((90.22238369593138 add (-20.670920578817405 mul x_1))) mul ((28.59415393377942 mul x_3) sub ((-129.52278999222293 mul x_1) add ((-72.42142033577646 mul x_0) sub ((14.049204053964784 mul x_4) add (-239.96157635395207 mul arctan(((1.0437195216855935 mul x_0) add (1.3173687475486662 mul x_1))))))))))
592_fri_c4_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
593_fri_c1_1000_10,success,10,lso,0.9373857159954551,0.2617423189632976,32,4059.544281721115,,0.1,(-0.3124890758694139 add ((0.18720043610721732 mul x_4) sub ((-0.39268683452114456 mul x_3) sub (-1.3277177262245843 mul cos(((-0.0426641018072344 mul x_2) sub (-4.808010123882622 mul sin(((-0.3672926570006066 mul x_1) add (0.6788053398778068 mul cos((0.7691921317604538 add (0.50803929781306 mul x_0)))))))))))))
594_fri_c2_100_5,success,5,lso,0.8932341237866092,0.3416301942855112,37,5588.18017911911,,0.1,(17.741148729844298 add (cos((0.16827974150721164 add (-0.1450989591016374 mul x_1))) mul ((0.31024729690242364 mul x_3) sub ((1.2487707447417673 mul cos(((1.5226226966885383 mul x_1) add (3.3978807720885125 mul sin((-0.8826317153385767 add (0.5294186069806969 mul x_0))))))) sub (-18.59750888769008 mul cos((0.10426125799261547 add (-0.14591922609656677 mul x_2))))))))
595_fri_c0_1000_10,success,10,lso,0.962541890099131,0.20195257316305548,37,6463.503977298737,,0.1,(-1.042468010014282 add ((0.29359938858510737 mul x_4) sub ((-0.3226174997852585 mul (x_2 mul x_2)) sub ((0.5835060001325869 mul x_3) sub (-1.6459508131967946 mul sin(((0.5176567300589865 mul x_1) add ((0.5055822051046504 mul x_0) sub (3.137981366722246 mul cos((-1.7943293206137754 add (-0.09336694062128728 mul (x_1 mul x_0)))))))))))))
596_fri_c2_250_5,success,5,lso,0.9689072910333208,0.16673618713139535,39,4754.5161209106445,,0.1,(-0.09741636071489987 add (((0.20981534614343408 mul x_4) sub (-0.4038424289291693 mul x_3)) sub ((0.3072756244485532 mul arctan((2.0182115122804607 add (3.009906653076948 mul x_2)))) add (1.3638127232406914 mul sin(((0.11578537680110042 mul ((-3.0107644811683265 add (-1.6249178725699798 mul x_0)))**2) add (2.9991479174465856 mul arctan((-0.595742200240283 add (0.7207025781727004 mul x_1))))))))))
597_fri_c2_500_5,success,5,lso,0.979917114617589,0.14409128344042396,39,4281.709911823273,,0.1,(16.597593728777614 add ((0.3763516334794082 mul x_3) sub ((-17.230675208727806 mul sin((-1.7053329409029498 add (0.14126797548943637 mul x_2)))) add ((-0.20214243917869026 mul x_4) add (-1.333595208473959 mul cos((1.5593116030006902 add (-10.160580097488943 mul (sin((0.035977992034387854 add (0.015465997155813456 mul x_0))) mul abs((6.485757245175083 add (3.7728249604298725 mul x_1))))))))))))
598_fri_c0_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
599_fri_c2_1000_5,success,5,lso,0.9852110449579236,0.12456976741049935,41,5268.58305311203,,0.1,(1.8356200825362197 add ((0.18858682473232502 mul x_4) add ((0.3475199832534797 mul x_3) add ((2.4150165612657477 mul cos((-2.7929084891877576 add (-0.36968885231748394 mul x_2)))) add (1.3032708097144459 mul sin(((-1.3813017428554646 mul x_1) add (2.4710736784773246 mul abs((2.8301176993907746 add (-1.7724582709058045 mul (x_0 mul cos((-1.325141495799892 add (0.14034587739091828 mul x_1)))))))))))))))
601_fri_c1_250_5,success,5,lso,0.9771339819920517,0.16263809743947893,39,3254.037645816803,,0.1,(19.012717832770207 add ((0.19952421651061786 mul x_4) add ((0.37885274070782254 mul x_3) add ((19.478088336672492 mul cos((3.1201242206764186 add (-0.14710400467968499 mul x_2)))) add (1.2996851753511252 mul cos(((4.3421670672185995 mul cos((-6.855945381049518 add (-0.4253378678235375 mul x_0)))) add (-4.283125279548799 mul exp((0.009672214849789095 add (0.31285594863099103 mul x_1)))))))))))
602_fri_c3_250_10,success,10,lso,0.9698909346721687,0.1859294925976226,32,4514.121560096741,,0.1,(-0.4591890637608491 add ((0.18537683260832746 mul (x_2 mul x_4)) add ((-1.276909506492026 mul cos(((16.930461318204625 mul sin((-1.257448095448453 add (0.20367283261665198 mul x_0)))) add (-0.6012515140923115 mul sqrt((69.28268790798744 add (-34.86859176765289 mul x_1))))))) add (0.3451533412296803 mul x_3))))
603_fri_c0_250_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
604_fri_c4_500_10,success,10,lso,0.9477099760722882,0.24398451488359976,36,5870.455137491226,,0.1,(-0.45603240499852676 add ((-0.40002183157539 mul x_2) add ((0.3998105206593911 mul x_3) add ((0.627429214792336 mul x_4) add (1.4073324351602141 mul sin(((1.0179606766264915 mul x_0) add (-6.83532909046473 mul cos((-0.9450592747354992 add (-0.4166583519775464 mul (x_1 mul sin((0.6172023096816971 add (0.30481702740315003 mul x_0)))))))))))))))
605_fri_c2_250_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
606_fri_c2_1000_10,success,10,lso,0.9507795945286545,0.22422931953579384,41,11381.814806938171,,0.1,(-0.35375878833803076 add (inv((-55.34871883812951 add (-0.30997735864265885 mul x_6))) mul ((11.667068119182623 mul x_2) add ((-10.277925819576694 mul x_4) add ((-21.30745547732819 mul x_3) sub (-75.87900515690066 mul cos((-4.608186518452283 add (-2.326548524040023 mul (sin((-0.28356706979061563 add (-0.14095254304485427 mul x_0))) mul abs((-3.3598361967792036 add (-1.950826205281615 mul x_1)))))))))))))
607_fri_c4_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
608_fri_c3_1000_10,success,10,lso,0.9721698375070356,0.1642910392599933,34,4532.618351697922,,0.1,(-0.47012079516360183 add ((0.18104718066498565 mul (x_2 mul x_4)) add ((0.36513768116952294 mul x_3) sub (-1.3409095812343483 mul cos(((-0.9111962858901341 mul ((-0.9064138536640975 add (-0.5975475582483916 mul x_0)))**2) add (-1.9223560790065148 mul (x_1 mul cos((0.709805583521183 add (-0.20280109467412827 mul x_1)))))))))))
609_fri_c0_1000_5,success,5,lso,0.9419702542242209,0.2388459545225432,33,2674.8277440071106,,0.1,(-0.17720520920031238 add ((0.5653779398604342 mul x_3) add ((0.2751839325428899 mul x_4) add ((0.34097455610035454 mul (x_2 mul x_2)) add (-0.9113724092759298 mul sin(((-0.8701918962994053 mul x_1) add (-70.98047384590504 mul (x_0 mul cos((1.5585065241811797 add (-0.006027167718603284 mul x_1))))))))))))
611_fri_c3_100_5,success,5,lso,0.9598943781761813,0.21079062491250292,33,2812.590563774109,,0.1,(0.37847916015222227 add (inv((-10.988602237547012 add (3.980352392262319 mul x_1))) mul ((9.384197413604628 mul cos((-0.8805723512119428 add (-0.610570540817994 mul x_3)))) add (11.025728307478452 mul cos(((1.121989420904584 mul x_0) add (4.942196387816923 mul arctan((-0.26462957027038936 add (0.3566777889732199 mul x_1))))))))))
612_fri_c1_1000_5,success,5,lso,0.9832972335940976,0.1315965727745194,36,6711.448000431061,,0.1,(-0.5201152632671399 add ((0.2006161052818486 mul x_4) sub ((-0.3916023367223982 mul x_3) add ((1.341926673198254 mul cos((-10.991644163979762 add (-2.024661371064617 mul (cos((10.832662184296533 add (-0.09367356082761803 mul x_1))) mul abs((-7.237674239333412 add (-3.1578669495458356 mul x_0)))))))) sub (0.21732077060431637 mul (x_2 mul x_2))))))
613_fri_c3_250_5,success,5,lso,0.8289127635375884,0.379966611740661,36,3420.0114526748657,,0.1,(0.30012312265455576 add ((0.3807805938655613 mul x_3) add ((-0.8487759261749965 mul cos((-0.1251282257191022 add (-1.251582927004593 mul (x_1 mul x_0))))) add (1.491612267615794 mul sin(((-1.3225705295398749 mul x_1) add ((-1.0333173026995892 mul x_0) sub (0.7302176202604469 mul cos((9.490358183027174 add (0.6977064593377434 mul x_2)))))))))))
615_fri_c4_250_10,success,10,lso,0.9669481230745883,0.19014517573804918,41,6464.86509680748,,0.1,(-0.5814804559294948 add (inv((7.05932932958686 add (-0.4491727657994543 mul x_4))) mul ((2.8344777517187403 mul x_3) add ((1.250204187704201 mul (x_2 mul x_2)) add (9.556498248050957 mul sin(((1.4623229824927448 mul x_1) add (-15.045370770674179 mul cos((-1.3058056790790171 add (0.2257271036845366 mul (x_0 mul cos((1.890776417958563 add (0.20634428253275786 mul x_1)))))))))))))))
616_fri_c4_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
617_fri_c3_500_5,success,5,lso,0.9736281958014891,0.16546861190769713,39,7184.173800468445,,0.1,(2.3393468015626757 add ((0.4071309177728836 mul x_3) add ((3.0992345239028816 mul sin((-2.0135953841385983 add (0.3110427063446473 mul x_2)))) sub ((-0.46695404074152375 mul x_4) sub (-1.4191056860467275 mul sin(((-7.744042152295754 mul sin((1.1186220156126054 add (-0.3066202905740587 mul x_0)))) add (-10.116360911258482 mul inv((-1.6927050453465995 add (0.3431097918041136 mul x_1)))))))))))
618_fri_c3_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
620_fri_c1_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
621_fri_c0_100_10,success,10,lso,0.8932258474689175,0.2812592787369493,44,3506.419555902481,,0.1,(0.12623806892575964 add ((0.27527040034020755 mul x_4) add ((0.6285152625982613 mul x_3) sub ((-3.4955366472096316 mul arctan(((0.5426193492364456 mul x_1) add (0.5813162321075869 mul x_0)))) add ((-0.3763963945499628 mul (x_2 mul x_2)) add ((0.11938016186273122 mul abs((-10.99075499930235 add (-9.580268952948016 mul x_1)))) sub (-2.1277812398243046 mul arctan((-0.6738524572218711 add (0.826230316715826 mul x_0))))))))))
622_fri_c2_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
623_fri_c4_1000_10,success,10,lso,0.9506111660538986,0.22618341181062734,39,3788.189377784729,,0.1,(-0.3854896586323511 add ((0.3527433313999619 mul x_3) sub ((-0.18917255165503596 mul (x_4 mul x_2)) add (1.317091243296449 mul cos(((-0.44306184439268975 mul ((2.693806042755127 add (0.5864501185123021 mul x_1)))**2) add (0.06225311767349655 mul (((2.8149880751874337 add (2.014962487589531 mul x_0)))**2 mul arctan((-9.712420645945814 add (-0.5609640177063978 mul x_5)))))))))))
624_fri_c0_100_5,success,5,lso,0.948020632497618,0.2676613842116327,39,3908.025987148285,,0.1,(-0.5492208080472192 add ((0.24452632524300913 mul x_4) add ((0.4959434129387018 mul x_3) add ((0.5280240197318663 mul ((-0.20757353682198795 add (0.7547887637195723 mul x_2)))**2) add (-1.1767824645714724 mul cos((-0.8260342838040844 add (7.385280462855736 mul (arctan((-0.5257552463138863 add (-0.31072950489133294 mul x_0))) mul sin((0.34902062929692484 add (0.20099696783397986 mul x_1))))))))))))
626_fri_c2_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
627_fri_c2_500_10,success,10,lso,0.9844226877372876,0.1237223211339533,39,4509.192054986954,,0.1,(-0.6661623314736731 add ((0.3875310902955793 mul x_3) add ((0.1974211012366662 mul x_4) sub ((-1.3739675315794344 mul sin((0.08895185000734977 add (1.7655678329724684 mul (abs((-9.497073706974218 add (-4.228697431040671 mul x_0))) mul cos((1.4454287163184658 add (-0.08043179528141671 mul x_1)))))))) add (-0.008344037980620823 mul ((-4.522079219326098 add (4.274553077495914 mul x_2)))**2)))))
628_fri_c3_1000_5,success,5,lso,0.9349225821629732,0.2589146616537397,33,6032.592186450958,,0.1,(-0.20200277544606726 add (((3.2548351084322364 mul x_3) sub (8.850151282610167 mul sin((-3.237837086336416 add (0.7633267247128682 mul (cos((1.2162298749419174 add (-0.15499401096905674 mul x_0))) mul abs((-9.923119386238643 add (-5.110630253182206 mul x_1))))))))) mul inv((7.577415404085996 add (-1.7317508084351354 mul x_1)))))
631_fri_c1_500_5,success,5,lso,0.9730675166900458,0.174650589600454,33,4457.514907836914,,0.1,(-0.4976126789937097 add ((0.19598973326836647 mul x_4) add ((0.41006260227738545 mul x_3) add ((0.23983649258079598 mul (x_2 mul x_2)) add (1.380206942291816 mul sin(((0.2495484721210179 mul x_0) add (-5.450549273619928 mul exp(((0.2386377890001528 mul x_1) add (0.20472546399844585 mul x_0)))))))))))
633_fri_c0_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
634_fri_c2_100_10,success,10,lso,0.7497485541608814,0.4683374860267674,42,3387.60458278656,,0.1,(-0.5962033805166738 add (((0.45822385149992906 mul x_3) add (-1.8045105698888877 mul arctan((-0.6088492585473181 add (2.442515756618757 mul x_1))))) add ((-0.27468856180665485 mul x_2) sub ((-1.508712762219236 mul x_1) add ((-0.25328853746183094 mul x_4) sub (0.6368900142276833 mul cos((-0.5138647600707533 add (-3.015011338424191 mul (x_0 mul cos((-0.5854782256665879 add (0.3612273653865735 mul x_0)))))))))))))
635_fri_c0_250_10,success,10,lso,0.9601480384726451,0.19336676694303054,44,7687.322231531143,,0.1,(26.9678485283335 add ((-0.03690706693646618 mul ((19.476703003074192 add (2.5330253864787404 mul x_0)))**2) add ((-0.09376698744667866 mul ((11.688754808722969 add (1.5437784340129106 mul x_1)))**2) sub ((-0.5742810729474571 mul x_3) add ((-0.2541823708011821 mul x_4) add ((-0.30422311934727275 mul (x_2 mul x_2)) sub (17.45546235476963 mul arctan(((0.2498810229821708 mul x_0) add (0.23570832945762024 mul x_1))))))))))
637_fri_c1_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
641_fri_c1_500_10,success,10,lso,0.9372795412540792,0.24870376141333195,32,2842.5545811653137,,0.1,(-0.3563027622936417 add ((0.3471913963676657 mul x_3) add ((0.20074122635155717 mul x_4) add (-1.322517376007136 mul sin(((0.026461310081488793 mul x_2) add (-0.23304433033740252 mul (((0.3049730043754504 mul x_0) add (3.023131453027695 mul cos((-7.046487739404655 add (0.21355454004503252 mul x_1))))))**3)))))))
643_fri_c2_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
644_fri_c4_250_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
645_fri_c3_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
646_fri_c3_500_10,success,10,lso,0.8844219145794022,0.3308089459970233,35,3336.6738414764404,,0.1,(-0.2827218915947666 add (inv((5.198216945071502 add (-0.7520218710685163 mul x_2))) mul ((2.2371514759356823 mul x_3) add (-6.2194941278683435 mul sin(((1.0337592125327288 mul x_0) add (7.625161101800979 mul arctan((-0.07540125251622605 add (1.7838060271948541 mul (x_1 mul cos((1.4601796619141043 add (-0.0418193379507795 mul x_0))))))))))))))
647_fri_c1_250_10,success,10,lso,0.9385293962914762,0.25421725557563035,41,6328.713807344437,,0.1,(-0.29245430506700343 add (inv((6.373681746282594 add (0.09729892516097165 mul x_4))) mul ((-0.20393793983944458 mul x_2) add ((8.104860507699158 mul cos(((4.521965736104064 mul cos((2.536613139609675 add (-0.5077137367227551 mul x_0)))) add (1.4170832715109405 mul exp((1.1439403029954236 add (0.28058658823530225 mul x_1))))))) sub ((-1.3381146532714194 mul x_4) sub (2.5380287398163115 mul x_3))))))
648_fri_c1_250_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
649_fri_c0_500_5,success,5,lso,0.9508590350607219,0.22855964451109595,38,5547.311766624451,,0.1,(0.13024013296102196 add ((0.28220489977879026 mul x_4) sub ((-0.5846858160754197 mul x_3) add ((0.20325569795739412 mul (x_1 mul x_1)) add ((-0.3209711181321865 mul (x_2 mul x_2)) sub ((-0.2222136755237383 mul (x_0 mul x_0)) add (-0.8609949275783507 mul sin(((-0.8072141452667122 mul x_1) add (-0.9224471319968814 mul x_0))))))))))
650_fri_c0_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
651_fri_c0_100_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
653_fri_c0_250_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
654_fri_c0_500_10,success,10,lso,0.9133409836440244,0.28177461018808736,37,2662.0014910697937,,0.1,(-0.14554220818514912 add ((0.2905571436710426 mul x_4) add ((0.40063064900848233 mul (x_2 mul x_2)) add ((0.5890041098722937 mul x_1) sub ((0.961998310602866 mul (x_0 mul arctan((-0.5556558090797838 add (8.197648739708491 mul (x_0 mul ((-0.09498567436391459 add (-0.1940760877950509 mul x_1)))**2)))))) add (-0.5574551249149436 mul x_3))))))
