dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
230_machine_cpu,success,6,lso,0.8812045825598265,65.21416794881354,15,926.0326826572418,,0.0,(5.96295471349489 add ((0.009634858671283497 mul x_1) add ((1.050311723186696 mul x_3) add (1.589339846894685e-07 mul (x_2 mul x_2)))))
505_tecator,failed,0,lso,nan,nan,nan,nan,Input dimension 124 exceeds max_input_dimension 10,0.0,
522_pm10,success,7,lso,0.28649443021699894,0.7237456523364668,57,13286.95368719101,,0.0,(1.586646044188168 add ((-0.3751369142423998 mul cos((0.26413912186741817 add (-0.24296788329516403 mul x_1)))) sub ((0.08982929368104328 mul x_2) add ((0.23631936934383552 mul cos((0.36236771621114544 add (2.831782403216263 mul x_3)))) add ((-0.2770161987069833 mul cos((-9.195211566438362 add (-1.1739418999328026 mul x_3)))) add ((0.417744002512155 mul cos((-3.316000492441893 add (0.035391428867322695 mul x_6)))) sub ((0.7484769933331219 mul x_0) add ((-0.026092539956039305 mul x_1) add ((-0.0008196856813823458 mul x_4) add (-0.39304062204878365 mul x_0))))))))))
527_analcatdata_election2000,failed,0,lso,nan,nan,nan,nan,Input dimension 14 exceeds max_input_dimension 10,0.0,
529_pollen,success,4,lso,0.7972561512291629,1.4268015569488697,13,869.908641576767,,0.0,(0.013277649148734097 add ((-0.3931065873180536 mul x_3) sub ((0.8468322054895137 mul x_0) add (-0.2180032116429643 mul x_1))))
537_houses,success,8,lso,0.6507286220979442,68295.97806075228,50,12231.480952501297,,0.0,(-8792850.739631526 add ((-0.11308624917590496 mul (((0.04333672856006179 mul ((-56.90260406982615 add (-1.2431442134210557 mul x_0)))**2) add (-1647.8483817446881 mul inv((-1.1222171471283888 add (-0.0701194839768648 mul x_6))))) mul ((0.16401815532280478 mul x_3) sub ((0.7032915292183622 mul ((-263.62219248022234 add (0.00013928264152810523 mul x_2)))**2) sub (0.03467941005051806 mul (((0.9188781096994091 mul x_4) add (-3.377094878598346 mul x_5)) mul x_1)))))) sub (46495.92308353401 mul x_7)))
542_pollution,failed,0,lso,nan,nan,nan,nan,Input dimension 15 exceeds max_input_dimension 10,0.0,
547_no2,success,7,lso,0.456478041052111,0.57659048395755,41,7627.182851314545,,0.0,(0.9951716588070784 add ((0.4452003343807256 mul x_0) add ((0.15030250080092797 mul x_3) sub ((-0.04469853854154065 mul cos((5.6032296187855435 add (3.9966582844539627 mul x_6)))) sub ((3.2480800737435054 mul (inv((-16.11587106255134 add (-0.02118429898477553 mul x_6))) mul ((0.00017581283373637336 mul (x_5 mul x_4)) sub (-0.8339559974036904 mul x_2)))) add (-0.01900043384857281 mul x_1))))))
560_bodyfat,failed,0,lso,nan,nan,nan,nan,Input dimension 14 exceeds max_input_dimension 10,0.0,
561_cpu,success,7,lso,0.9753049255975577,27.568522524169513,28,56.41847467422485,,0.0,(-7.740757397090533 add (((-1303.0236792516175 mul x_0) add ((-27.353061045499835 mul x_2) sub ((19.530797613063292 mul x_3) add ((4464.599014301434 mul x_4) sub (-72.35136965260068 mul x_1))))) mul inv((-5875.870135806736 add (0.05857240591083336 mul x_3)))))
562_cpu_small,failed,0,lso,nan,nan,nan,nan,Input dimension 12 exceeds max_input_dimension 10,0.0,
564_fried,success,10,lso,0.9593008480736729,1.0135154253132566,29,3113.1432468891144,,0.0,(-3.405191105750422 add ((9.964998401737727 mul x_3) add ((5.012262748392287 mul x_4) sub ((-13.347552003352027 mul cos((-11.252335802232752 add (-2.622945559391909 mul (x_0 mul x_1))))) sub (2.345358972719428 mul ((1.4463640971885394 add (-2.9097224774022767 mul x_2)))**2)))))
573_cpu_act,failed,0,lso,nan,nan,nan,nan,Input dimension 21 exceeds max_input_dimension 10,0.0,
574_house_16H,failed,0,lso,nan,nan,nan,nan,Input dimension 16 exceeds max_input_dimension 10,0.0,
579_fri_c0_250_5,success,5,lso,0.9577256641861885,0.20969273618833184,38,8224.246554374695,,0.0,(-1.5872760300263642 add ((0.6170084874152563 mul x_3) add ((0.3356952300194641 mul (x_2 mul x_2)) add ((0.2950179401474086 mul x_4) add (2.193461758871474 mul cos(((-0.4358023621587113 mul x_1) add (10.939433177876113 mul sin((-0.5324784617338153 add (-0.09633604500222993 mul (x_0 mul cos((7.318478455115252 add (-0.3284426916100622 mul x_1)))))))))))))))
581_fri_c3_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
582_fri_c1_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
583_fri_c1_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
584_fri_c4_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
586_fri_c3_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
588_fri_c4_1000_100,failed,0,lso,nan,nan,nan,nan,Input dimension 100 exceeds max_input_dimension 10,0.0,
589_fri_c2_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
590_fri_c0_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
591_fri_c1_100_10,success,10,lso,0.8721814036347428,0.3263155849453113,35,9481.716963768005,,0.0,(0.24694839479999464 add (inv((65.9398827139188 add (-16.0791830904676 mul x_1))) mul ((9.636130823210625 mul x_4) add ((-177.93169882717206 mul arctan(((0.9885299689460888 mul x_0) add (1.3235006862067538 mul x_1)))) add ((19.53577333249926 mul x_3) add ((51.15936025041513 mul x_0) add (98.84113970379069 mul x_1)))))))
592_fri_c4_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
593_fri_c1_1000_10,success,10,lso,0.9571479779093434,0.21653240346095576,41,7055.263279914856,,0.0,(2.639726914878694 add ((0.18722058591829396 mul x_4) sub ((-3.224907161050267 mul (cos((-0.21761800875096393 add (0.42139720864108515 mul x_1))) mul cos((-3.152983870953979 add (0.36192505101354994 mul x_2))))) add ((-0.3856441223358043 mul x_3) sub (-1.2389713014589165 mul cos(((-1.519031170310678 mul x_1) add (3.1972538215719064 mul sin((0.7845848330749842 add (-0.5381556404544496 mul x_0)))))))))))
594_fri_c2_100_5,success,5,lso,0.8840358491920464,0.3560425392130254,37,8390.112387895584,,0.0,(50.89879481438305 add ((-1.220317426010205 mul cos(((3.3558075375382805 mul cos((10.102389084175924 add (0.5179718401357557 mul x_0)))) add (1.5561221034384116 mul x_1)))) add ((0.30385285994834105 mul x_3) add (51.7039837899944 mul (cos((9.48797318770608 add (-0.08624616971773054 mul x_2))) mul cos((-0.09567271077127656 add (0.08933215211674869 mul x_1))))))))
595_fri_c0_1000_10,success,10,lso,0.8541214914803325,0.3985401854016909,32,1090.5837452411652,,0.0,(-0.31225344923346515 add ((0.3068047354272877 mul x_4) add ((0.4150947865252247 mul x_1) sub ((-0.5949937055805464 mul x_3) sub (0.46252929512393015 mul (cos((-0.02092685350163162 add (-0.8141248094475987 mul x_1))) mul ((1.1446562790210488 mul x_0) add (0.9725645676262882 mul (x_2 mul x_2)))))))))
596_fri_c2_250_5,success,5,lso,0.944253225524067,0.2232597618231692,32,4900.596120595932,,0.0,(-0.3544860006970066 add ((0.24211093837886413 mul x_3) add ((0.19955360819897022 mul x_4) sub (1.3931735504962133 mul cos(((-3.8264451317163855 mul x_0) sub (1.6011807645807152 mul (((6.2347826920132565 add (0.42607723362506517 mul x_1)))**2 mul sin((-0.17114124235043024 add (-0.08009470560921401 mul x_0)))))))))))
597_fri_c2_500_5,success,5,lso,0.9797643204919415,0.14463838072800145,39,5666.663514137268,,0.0,(3.0813861143428336 add ((0.37845564722235725 mul x_3) add ((0.2022839062776409 mul x_4) add ((-3.7255972357551865 mul cos((-0.2998611485796507 add (0.3095341507438502 mul x_2)))) sub (-1.3390982688040123 mul cos((-1.547698578717352 add (-1.4586962717843965 mul (abs((19.18917238122614 add (8.264762326087212 mul x_0))) mul sin((-6.367426770445289 add (-0.04965300313631391 mul x_1))))))))))))
598_fri_c0_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
599_fri_c2_1000_5,success,5,lso,0.9852383635512465,0.12445465975675087,45,6425.793141365051,,0.0,(-42.15999997956307 add ((0.3504413855066853 mul x_3) sub ((-0.19158231477276927 mul x_4) add ((-2.304447533201241 mul x_2) sub ((-1.3144825211432605 mul cos(((1.3710588242036303 mul x_1) add (-232.80190333088385 mul cos((1.5610218697682117 add (-9.380390502091371 mul (x_0 mul cos((4.711905708417959 add (-0.0002707227995858723 mul x_1))))))))))) sub (126.84894591642804 mul inv((-3.040408271923889 add (-0.18772206066401018 mul x_2)))))))))
601_fri_c1_250_5,success,5,lso,0.9850951602462993,0.13130784390890332,41,4222.762041091919,,0.0,(23.71254278788093 add ((0.1889786455071246 mul x_4) add ((0.38670037209107155 mul x_3) add ((-1.3248484306424535 mul cos(((1.3778427880112853 mul x_1) add (139.28601915630628 mul cos((-1.5431775870768405 add (-1.196255322274483 mul (x_0 mul sin((-0.005750199834171848 add (-0.003441147136162392 mul x_1))))))))))) sub (-24.243485252204767 mul cos((9.430791765583182 add (0.14375047115556522 mul x_2))))))))
602_fri_c3_250_10,success,10,lso,0.9715614570830308,0.18069798830838923,39,4259.255343914032,,0.0,(-0.4572303268384482 add (inv((-11.38843371211901 add (0.12925520334859716 mul x_1))) mul ((-3.9073415407081393 mul x_3) add ((-1.9755215514720714 mul (x_2 mul x_4)) add (14.37021859715602 mul cos(((10.720332767956029 mul cos((0.39594698212254 add (0.26368425548445773 mul x_0)))) add (0.6464103126170372 mul sqrt((58.43492822101464 add (-29.474690872331237 mul x_1)))))))))))
603_fri_c0_250_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
604_fri_c4_500_10,success,10,lso,0.9681539593087591,0.19040597218463828,36,8183.837632894516,,0.0,(-0.7793571020670718 add ((0.46093132695625355 mul x_4) add ((0.3948853855832654 mul x_3) add ((0.570398100024747 mul ((0.6585691829548495 add (-0.5208814538851394 mul x_2)))**2) add (1.366973184127249 mul sin(((0.5817199012796067 mul x_1) add (2.294102223911295 mul exp(((0.3589256025444163 mul x_0) add (0.3319661026133451 mul x_1)))))))))))
605_fri_c2_250_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
606_fri_c2_1000_10,success,10,lso,0.9505056994904282,0.22485233447719347,36,4873.992652177811,,0.0,(-0.3553645099507751 add ((-0.21203984019763142 mul x_2) add ((0.18770840685400864 mul x_4) sub ((-0.38476192992539077 mul x_3) sub (-1.3751725166389075 mul cos(((1.0463355049696246 mul x_0) add (31.09520172474329 mul sin((-0.0782396037131355 add (0.1324986661279286 mul (x_1 mul cos((-1.255382934390677 add (0.15104360058473562 mul x_0)))))))))))))))
607_fri_c4_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
608_fri_c3_1000_10,success,10,lso,0.9356074486625553,0.24990435370996802,46,4066.7103786468506,,0.0,(-0.3481298042781249 add ((0.38883606864685283 mul x_3) add ((0.6245781676277656 mul x_4) add ((-0.4097772495692521 mul x_2) add ((0.0005531884640556871 mul ((((x_5 mul x_6) mul x_7) mul x_7) mul x_3)) add (1.3813014523036602 mul sin((2.999737755552931 add (-3.420482550947182 mul (abs((-18.388850763241212 add (-10.923557905005064 mul x_1))) mul sin((0.035513059696164154 add (0.016272286663135165 mul x_0)))))))))))))
609_fri_c0_1000_5,success,5,lso,0.9563953550403779,0.20704222831113506,36,5999.078504562378,,0.0,(-1.6743910225346885 add (((0.350626403475804 mul (x_2 mul x_2)) add (0.5702118114701227 mul x_3)) sub ((-0.2767042719089603 mul x_4) sub (-2.281572527211199 mul cos((-1.715431066580955 add (-3.202580054181401 mul (cos((1.5554599353412417 add (-0.009361780165395975 mul x_1))) mul abs((-14.02844866261835 add (-8.353948293818 mul x_0)))))))))))
611_fri_c3_100_5,success,5,lso,0.9379969134079069,0.2620929379356709,34,3816.2595026493073,,0.0,(-0.1766591545893987 add ((0.356009142393835 mul x_3) add ((0.1707251498252782 mul (x_4 mul x_2)) sub (0.18178032166850144 mul (((2.48546680874374 add (0.44606612138080887 mul x_1)))**2 mul cos(((3.716898908341239 mul sin((-0.3794794850955764 add (0.45889246220585744 mul x_1)))) add (0.9630363505519658 mul x_0))))))))
612_fri_c1_1000_5,success,5,lso,0.9498257829698356,0.2280818238981175,32,6932.704484939575,,0.0,(0.848491048938326 add ((0.3871505794959296 mul x_3) add ((0.19757216591864163 mul x_4) sub (2.6542805440042 mul (cos((-1.2020125530594918 add (0.028285491339415873 mul (x_1 mul ((-6.158856134358607 add (-1.1451547522118903 mul x_0)))**2)))) mul cos((-1.0265997314896411 add (1.3031350135362405 mul x_0))))))))
613_fri_c3_250_5,success,5,lso,0.9420758955608407,0.22108857192891349,34,5672.019518852234,,0.0,(-0.5206547259903002 add ((0.36398522852210086 mul x_3) sub ((1.3658140208962806 mul sin(((2.5281512714380328 mul (cos((1.16549625728705 add (-0.23336801073200372 mul x_1))) mul x_0)) add (4.4008110511481515 mul sqrt((49.04853889537225 add (4.556089049365118 mul x_1))))))) add (-0.18487459648064766 mul (x_2 mul x_2)))))
615_fri_c4_250_10,success,10,lso,0.9360886033581033,0.26440910239396176,35,3440.689291000366,,0.0,(-0.2961533170450116 add (inv((-8.694427164712803 add (1.2745042214498796 mul x_4))) mul ((-3.91772431507229 mul x_3) add (10.3291895574459 mul cos(((-3.096335961887939 mul sin((-0.8022265140022864 add (0.563212274322828 mul x_0)))) add (-1.4574371832797042 mul (x_1 mul arctan((1.6348373003011478 add (0.5828792913293177 mul x_2)))))))))))
616_fri_c4_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
617_fri_c3_500_5,success,5,lso,0.9521111914607915,0.22297836076770952,37,6689.115241527557,,0.0,(0.6018838996260868 add (inv((-8.213379151642016 add (2.0354084937848125 mul x_1))) mul ((-3.555771992461668 mul x_3) sub ((8.752017585233876 mul cos(((-1.6074305032023306 mul x_1) add (6.421780550607228 mul cos((-0.5422630116096281 add (-0.32907770333699565 mul x_0))))))) sub (6.08043945101971 mul cos((-0.3187216229643309 add (0.6650194559637328 mul x_2))))))))
618_fri_c3_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
620_fri_c1_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
621_fri_c0_100_10,success,10,lso,0.9104519833373439,0.2575738549684496,47,3922.2768070697784,,0.0,(-5.343799039514006 add ((0.6083078265520584 mul x_3) add ((0.30579513185373514 mul x_4) add ((60.28972428563653 mul arctan(((0.1732674264563485 mul x_0) add (0.16649077335248255 mul x_1)))) sub ((43.06943926772736 mul cos((-4.509420687179159 add (-0.23271942892105754 mul x_0)))) add ((60.14836932521796 mul cos((8.180307562088649 add (-0.16228536786352624 mul x_1)))) sub (-22.544912232479376 mul cos((-6.28990524085854 add (-0.19116813327728724 mul x_2))))))))))
622_fri_c2_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
623_fri_c4_1000_10,success,10,lso,0.9618135967212303,0.1988844102225584,40,4942.535998344421,,0.0,(-0.5225936316341946 add ((0.363086700245338 mul x_3) add ((-0.010238640850087891 mul (((-30.001784489480453 mul x_2) sub (-9.357534139780036 mul x_4)) mul x_4)) add (1.3599741341819827 mul sin(((-0.7846147865160642 mul x_0) add (4.142049583992381 mul arctan((0.20864962288896957 add (-0.0014511426194227944 mul (x_1 mul exp((5.530312743038759 add (0.4746128021321847 mul x_0))))))))))))))
624_fri_c0_100_5,success,5,lso,0.9519914200145778,0.2572347601803636,39,5231.793305873871,,0.0,(-0.594377186364607 add ((0.2519770139560874 mul x_4) add ((0.49692895853868435 mul x_3) sub ((-0.45434747490911404 mul ((0.22697961560855495 add (-0.8202151211608901 mul x_2)))**2) add (-1.2081844661580023 mul sin((-0.7745569345928481 add (5.424777264072722 mul (cos((8.365257706154019 add (0.2834669518141427 mul x_1))) mul sin((-6.7941519169029245 add (-0.2772998424630634 mul x_0))))))))))))
626_fri_c2_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
627_fri_c2_500_10,success,10,lso,0.9852428441742703,0.1204212491178634,41,4253.163867235184,,0.0,(11.907333038918857 add ((-12.593374982430653 mul cos((-6.455942866567811 add (0.15903253492460573 mul x_2)))) sub ((-0.39927916743353825 mul x_3) add ((-0.20037263818194756 mul x_4) add (-1.3855513291812103 mul cos(((0.6006396156675538 mul ((3.389754728251921 add (0.2294871241123305 mul x_0)))**2) add (28.542275792163633 mul (x_1 mul cos((7.806982829813115 add (-0.019192701223997286 mul x_0))))))))))))
628_fri_c3_1000_5,success,5,lso,0.9660065864354885,0.1871280434546676,32,5457.222180604935,,0.0,(-0.472664042809203 add ((0.3574558536217364 mul x_3) add ((0.19732448515315995 mul (x_4 mul x_2)) sub (1.3621272581880337 mul sin(((-1.4245140432788967 mul ((0.7697593752106688 add (0.4606897355249105 mul x_0)))**2) add (6.382721929605674 mul cos((0.7289039499213101 add (0.33710202765822916 mul x_1))))))))))
631_fri_c1_500_5,success,5,lso,0.9698124082721248,0.18490390803485743,36,4388.607927083969,,0.0,(-0.4310269447010743 add ((0.41220281818489574 mul x_3) add ((0.1949633631653805 mul x_4) add ((0.1969076334949054 mul (x_2 mul x_2)) sub (1.383760879002723 mul sin(((1.9940509659892245 mul ((0.87735403920929 add (0.37994952102472496 mul x_1)))**2) add (-3.3202671339524534 mul cos((0.7523241002650153 add (0.47893275115364997 mul x_0)))))))))))
633_fri_c0_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
634_fri_c2_100_10,success,10,lso,0.7301880218331962,0.48629660289541593,40,4664.899791240692,,0.0,(1.334179519497475 add (((35.501772909179074 mul arctan((-0.6479227160955188 add (0.9368622489649854 mul x_1)))) add (0.19930391799893254 mul x_4)) add ((-33.176599246248514 mul arctan((-0.6707392832263068 add (1.0758332296122275 mul x_1)))) add ((-0.23933973620054577 mul x_2) add ((0.4213998812217258 mul x_3) add (-0.4116251838143338 mul sin((-2.605348970028969 add (-2.818137549149248 mul x_0)))))))))
635_fri_c0_250_10,success,10,lso,0.9561906577456012,0.2027404243541028,42,8328.436728477478,,0.0,(-1.7757804810513929 add ((0.3168238637769652 mul (x_2 mul x_2)) add ((-0.0203697135320098 mul (x_0 mul x_0)) add ((0.25787364589946815 mul x_4) sub ((-0.5868870294801979 mul x_3) add (2.4336493064928044 mul cos((-8.019666491262697 add (-25.898504345697777 mul (cos((-1.4807731161126196 add (0.05230702525185656 mul x_1))) mul cos((1.2591337550935455 add (-0.18069735990508948 mul x_0)))))))))))))
637_fri_c1_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
641_fri_c1_500_10,success,10,lso,0.9834919791383394,0.12759252882937036,45,9512.871548652649,,0.0,(-0.5473817287848443 add (inv((-83.46413481085733 add (0.4125864069753523 mul x_6))) mul ((-31.2518124169147 mul x_3) add ((-16.017076477022233 mul x_4) add ((-18.865326888020242 mul (x_2 mul x_2)) add (108.73651061954081 mul sin(((-1.069309229577742 mul x_0) add (-4.773286928404582 mul abs((-0.5297802281978873 add (-15.70506713130282 mul (x_1 mul sin((0.018724983011689022 add (0.007981875219674375 mul x_0))))))))))))))))
643_fri_c2_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
644_fri_c4_250_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
645_fri_c3_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
646_fri_c3_500_10,success,10,lso,0.95015103621754,0.21725389185356495,39,5034.857095003128,,0.0,(-0.4300585567711575 add (inv((69.62493627051475 add (-0.31290179861358086 mul x_6))) mul ((24.313229863120746 mul x_3) add ((13.19472051833259 mul (x_2 mul x_4)) add (-90.23133811784326 mul cos(((4.81668976140879 mul cos((7.123710267910548 add (0.4194781834952589 mul x_1)))) add (-0.1796155483250773 mul ((-2.238128142761601 add (-1.3216787587048067 mul x_0)))**2))))))))
647_fri_c1_250_10,success,10,lso,0.9256259500264359,0.27962886658549996,32,4362.526004552841,,0.0,(-0.2718768247857472 add (inv((7.599850934034314 add (-0.2477330953059639 mul x_6))) mul ((1.582226224506026 mul x_4) add ((3.052399525793327 mul x_3) add (9.457698904098297 mul cos(((1.2107699261047584 mul x_1) add (-6.173941367519162 mul cos((-0.48214732555899786 add (-0.4590732653216886 mul x_0)))))))))))
648_fri_c1_250_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
649_fri_c0_500_5,success,5,lso,0.960595418570165,0.20466853039600336,38,5034.898921489716,,0.0,(-1.0776918547722956 add ((0.27433355718625724 mul x_4) add ((0.5801737414286092 mul x_3) add ((0.3250486179971302 mul (x_2 mul x_2)) add (1.739226864642741 mul sin(((0.514638856947082 mul x_0) add (-36.557452667660094 mul sin((-0.019031473206943393 add (0.9644376153738667 mul (x_1 mul cos((-7.866769098806797 add (-0.007944166575479077 mul x_0)))))))))))))))
650_fri_c0_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
651_fri_c0_100_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
653_fri_c0_250_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
654_fri_c0_500_10,success,10,lso,0.9599459605169534,0.19156587200426572,38,3068.4059138298035,,0.0,(-8.561472726026105 add ((0.5796248397689362 mul x_3) add ((0.38842630086879265 mul (x_2 mul x_2)) sub ((-0.30058864373106603 mul x_4) add (-9.133064382793346 mul sin(((0.382709273597371 mul sqrt((25.245797858808544 add (-5.1898760700237645 mul x_0)))) add (-13.750490820320655 mul (x_1 mul cos((1.5560154981216754 add (-0.008720883350068502 mul x_0))))))))))))
656_fri_c1_100_5,success,5,lso,0.9692328698459992,0.18296905644016437,38,2106.827590227127,,0.0,(-0.6816043156859524 add ((0.22730519872030702 mul x_4) add ((0.40842033037244463 mul x_3) sub ((-0.19869322229617828 mul (x_2 mul x_2)) sub (1.4854535595664566 mul sin(((0.1644160662834405 mul ((3.3161641276076783 add (0.7657577010545661 mul x_0)))**2) add (3.507669983708408 mul (x_1 mul cos((1.2254310445004377 add (-0.13986611425362822 mul x_0))))))))))))
657_fri_c2_250_10,success,10,lso,0.9581523525037715,0.18642479585929753,39,4378.023640394211,,0.0,(20.14971669880407 add ((0.3409277948619437 mul x_3) add ((0.178359588239484 mul x_4) sub ((1.2738257402096465 mul cos((0.9408851768048919 add (0.047577077881427794 mul (((0.9367076526037681 add (0.14129649029374985 mul x_0)))**2 mul ((-8.561731186033409 add (-1.8840089288390967 mul x_1)))**2))))) add (-20.733250808461165 mul cos((3.038623711219117 add (0.12524456806328996 mul x_2))))))))
658_fri_c3_250_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
