dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
230_machine_cpu,success,6,lso,0.806188162922777,57.15042802345822,29,376.2380976676941,,0.0,(32.022363749024734 add (inv((0.13251269981285985 add (31.818644100650655 mul (inv((5.178986377319619 add (14.561479696452283 mul x_1))) mul x_0)))) mul (abs((105.889700978793 add (0.9711220980956871 mul x_3))) mul abs((-0.12661954757625984 add (1.1879422330415574e-05 mul x_2))))))
505_tecator,failed,0,lso,nan,nan,nan,nan,Input dimension 124 exceeds max_input_dimension 10,0.0,
522_pm10,success,7,lso,0.24739015926717534,0.880620899255521,77,1194.0728750228882,,0.0,(2.1162596240907967 add ((0.23126507095084978 mul x_0) add ((-0.00560010137864019 mul (((2.1176808603215003 mul x_1) sub (0.16803606350174283 mul (((0.7964732730724108 mul x_3) sub (-1.4694753760779824 mul sin((-4.222393010192213 add (0.4971399759355953 mul x_2))))) mul ((-10.67328109224564 mul x_1) sub (-3.1595575863289787 mul (((0.24021783144598124 mul x_1) sub (10.190862552270618 mul cos((3.0736886113061956 add (0.1688211166184474 mul x_1))))) mul ((0.2817808726220974 mul x_2) sub (-3.322132171685011 mul x_3)))))))) mul x_2)) add (-0.005442092639719934 mul abs((76.95514614072584 add (-41.761192328300055 mul (cos((6.175446135798265 add (0.8728634370005441 mul x_2))) mul ((0.06230774195106063 mul x_5) add (-0.7000000000000001 mul x_7))))))))))
527_analcatdata_election2000,failed,0,lso,nan,nan,nan,nan,Input dimension 14 exceeds max_input_dimension 10,0.0,
529_pollen,success,4,lso,0.8321707953497769,1.4364580285453368,13,236.4410171508789,,0.0,(-0.03587970864454047 add ((-0.44629021019421605 mul x_3) sub ((0.9516311316520604 mul x_0) add (-0.1920516749814604 mul x_1))))
537_houses,success,8,lso,0.3871527903469213,77265.1801500781,43,388.51337003707886,,0.0,(269148.25257055275 add (((2.885912217556743 add (-0.20630468328682788 mul x_0)))**2 mul ((759.9099914769829 mul x_6) sub ((48.13489531652917 mul abs((1112.3451969049936 add (-0.7459511214303532 mul x_5)))) add ((6.874047124269027 mul x_2) sub (-13.495461715553281 mul (((13.469140244421407 add (-10.493785178501222 mul x_0)))**2 mul arctan(((21380.99884420535 mul x_1) add (-2937.0987845810932 mul x_2))))))))))
542_pollution,failed,0,lso,nan,nan,nan,nan,Input dimension 15 exceeds max_input_dimension 10,0.0,
547_no2,success,7,lso,0.5377331894919269,0.5293144481420284,48,705.5424394607544,,0.0,(1.120939431154796 add (inv((156.58774831105342 add (-0.022327450443148076 mul x_4))) mul ((55.46150768281525 mul x_0) sub ((45.634133069429296 mul arctan((-3.68308832995923 add (1.3674568062905064 mul x_2)))) sub ((4.127266922123002e-07 mul (((3.8054407429276207 mul x_6) add (-263.87790898784584 mul x_1)) mul ((1567.6865598435704 mul x_5) sub (-2461.3837048032015 mul x_3)))) sub (-225.51169829910825 mul inv((9.092707722592326 add (-510.8806278394768 mul x_4)))))))))
560_bodyfat,failed,0,lso,nan,nan,nan,nan,Input dimension 14 exceeds max_input_dimension 10,0.0,
561_cpu,success,7,lso,0.9900396424496711,13.125471937656567,33,17.16259503364563,,0.0,(-132.69025484687975 add (((11.237290374271607 add (0.00013206058460578797 mul x_3)))**2 mul ((5.5210488538417025e-05 mul x_2) add ((81.55878033156975 mul ((-0.10577799821930284 add (-0.00019404304013860162 mul x_4)))**2) sub ((-0.001896330509478497 mul x_0) sub ((0.000154866140765452 mul x_1) sub (-0.004841176941226801 mul x_6)))))))
562_cpu_small,failed,0,lso,nan,nan,nan,nan,Input dimension 12 exceeds max_input_dimension 10,0.0,
564_fried,success,10,lso,0.8680269107542791,1.7932049428551344,48,459.28316473960876,,0.0,(2.5908210277047745 add (((0.5205516630983564 mul x_1) sub ((-4.881728570925548 mul x_4) add (-9.767021229459267 mul x_3))) sub ((0.5606078882349588 mul x_6) sub ((12.726597526534288 mul (x_0 mul (x_5 mul inv((-10.003755104348253 add (4.9677330600545 mul x_7)))))) add (-10.844096317788408 mul inv((-1.29871203542078 add (-2.0814700414955007 mul (exp((3.6422551257594313 add (-18.974633449815855 mul (x_0 mul x_1)))) mul x_2)))))))))
573_cpu_act,failed,0,lso,nan,nan,nan,nan,Input dimension 21 exceeds max_input_dimension 10,0.0,
574_house_16H,failed,0,lso,nan,nan,nan,nan,Input dimension 16 exceeds max_input_dimension 10,0.0,
579_fri_c0_250_5,success,5,lso,0.9115015435758266,0.28710669673171607,39,747.711742401123,,0.0,(77.57227721199715 add ((0.3212268100994868 mul x_4) add ((8.350890600374134 mul cos((3.1100627332730797 add (-0.2885277337670442 mul x_2)))) sub ((11.698028034167425 mul ((-2.441717458992858 add (0.010293166919674777 mul x_3)))**2) add (0.9933637146267527 mul sin(((-0.8910047716775454 mul x_1) add (-0.986008079599064 mul arctan((0.8000664954807355 add (1.7673301539342967 mul x_0)))))))))))
581_fri_c3_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
582_fri_c1_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
583_fri_c1_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
584_fri_c4_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
586_fri_c3_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
588_fri_c4_1000_100,failed,0,lso,nan,nan,nan,nan,Input dimension 100 exceeds max_input_dimension 10,0.0,
589_fri_c2_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
590_fri_c0_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
591_fri_c1_100_10,success,10,lso,0.8105755921458725,0.3972452962522819,77,1248.709026813507,,0.0,(0.22954573716240254 add (inv((23.456610135178753 add (-3.2280775420647108 mul x_0))) mul ((-0.9549895746512672 mul (((-0.07783587213082699 mul (((1.3142136925436212 mul x_6) sub (20.71404152806502 mul x_3)) mul x_4)) add (1.998736548406138 mul sqrt((88.87735173095295 add (4.595861711873411 mul x_7))))) mul ((0.00037028719910156733 mul (((-1.135958900340759 mul x_5) add (-23.58544365335467 mul inv((-5.2381377562894125 add (0.1938292599466353 mul x_7))))) mul ((-115.54174881716332 mul x_4) sub (29.13110001055067 mul x_5)))) sub (2.4040067180606983 mul x_1)))) add ((0.7507780560397332 mul x_6) add ((5.653569233437376 mul x_3) add (52.216559451199295 mul arctan(((-1.948229554091 mul x_1) add (-0.5757547733949743 mul x_0)))))))))
592_fri_c4_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
593_fri_c1_1000_10,success,10,lso,0.49935035889600154,0.6939603665679176,67,1252.7602362632751,,0.0,(83.72420753089575 add ((0.43347949320703855 mul x_3) sub ((-1.8022400589983563 mul x_1) add ((-0.004822848979674886 mul (((7.9921690200256466 mul inv((-0.1462332459607727 add (-11.317608030302495 mul x_0)))) add (-4.339987739567926 mul inv((0.10270674751819533 add (0.0013424140271786923 mul (x_0 mul ((29.423785266270514 mul x_1) sub (-22.805474364252227 mul x_0)))))))) mul ((-17.20674832846794 mul inv((42.29084387920646 add (-22.40668067399257 mul x_2)))) sub (-19.933316729734067 mul x_1)))) sub ((-53.36794600365629 mul inv((0.6368347356417781 add (-0.003646711947853131 mul x_2)))) sub ((-0.061112232936596345 mul x_7) sub (-0.005346789787667564 mul x_8)))))))
594_fri_c2_100_5,success,5,lso,0.7484699993036497,0.5243664654028414,43,425.85187005996704,,0.0,(-0.542186059846202 add (inv((-6.493456285815451 add (0.26475518749405563 mul x_4))) mul ((-2.986996514448462 mul x_0) add ((0.4834021795418613 mul x_2) add ((-1.8168947459170366 mul x_3) add (-11.14212888417957 mul sin(((1.0480680101444366 mul x_0) add (-1.6710282585931768 mul sqrt((97.09442518554246 add (-17.419954510894254 mul (x_1 mul cos((-0.6942895527936297 add (0.576436995539223 mul x_0))))))))))))))))
595_fri_c0_1000_10,success,10,lso,0.9310989515005259,0.308814991201664,47,591.709757566452,,0.0,(0.6479714253482088 add ((0.3312863113634428 mul x_4) sub ((-0.5735634438442092 mul x_3) add ((0.09789221046946718 mul abs(((5.00184469635023 mul x_1) add (-0.1631991843168872 mul ((-7.029137190727408 add (2.256451701022531 mul x_0)))**2)))) sub (-0.011058621033624049 mul (((-0.7565143142062418 mul (x_8 mul (x_9 mul x_7))) sub (-8.994733108845411 mul x_2)) mul ((-3.140837867073839 mul x_2) add (-0.053906119423428794 mul x_5))))))))
596_fri_c2_250_5,success,5,lso,0.8659952975953134,0.3753015566852517,26,273.25723910331726,,0.0,(-0.339449678796545 add ((0.18407956629375694 mul x_2) sub (-1.3855215042118576 mul sin(((1.0803019363114126 mul exp((0.1947867815980827 add (0.6362546295554073 mul x_0)))) add (0.013049199432637765 mul ((-10.40564723607155 add (-5.4700776084981975 mul x_1)))**2))))))
597_fri_c2_500_5,success,5,lso,0.9143641936144917,0.28734627865592033,47,591.3983037471771,,0.0,(1.0748539216881936 add ((0.20606549289664122 mul x_4) add ((-0.18491710048442905 mul (((1.7871881090768915 mul x_2) sub (1.8701340681404122 mul x_3)) mul inv((0.8800230635369165 add (-8.3 mul (x_5 mul x_3)))))) add (-0.1868440030733859 mul (((0.17146048052193197 mul x_2) add (-3.703730507496078 mul cos(((0.6892255188822897 mul x_1) add (-1.4818418056120373 mul sin((-5.452281258966881 add (-0.5901171178140001 mul x_0)))))))))**2))))
598_fri_c0_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
599_fri_c2_1000_5,success,5,lso,0.9602249312127413,0.199663250607283,35,440.7511639595032,,0.0,(-0.3648689307631295 add ((0.2007062737066757 mul x_4) sub ((-0.21000000000000002 mul x_5) sub ((-1.343076192069029 mul sin((5.654804808362023 add (-1.0997362780362825 mul (exp((-0.26445322254596954 add (0.2774194177837153 mul x_0))) mul ((-1.529700461074497 mul x_1) sub (0.9948327940754924 mul x_0))))))) add (0.21887528860925942 mul x_3)))))
601_fri_c1_250_5,success,5,lso,0.897317996240171,0.33807056147213144,28,336.98886466026306,,0.0,(-0.2905249451186183 add ((0.41999864730462716 mul x_3) add (-1.3382032381409632 mul sin(((1.4466371608436928 mul x_1) add (46.46326585437466 mul cos((4.692228737332477 add (-0.04369638070362659 mul (x_0 mul sin((-0.5262119586314872 add (-0.37161757821044555 mul x_1)))))))))))))
602_fri_c3_250_10,success,10,lso,0.7861187612282436,0.43536972863129614,43,597.3463807106018,,0.0,(-0.22091166882780577 add (inv((70.8359066686107 add (3.7459814679321597 mul x_7))) mul ((22.233626104349817 mul x_3) sub ((-12.992684130232847 mul (x_2 mul x_2)) sub ((80.2979236918114 mul sin(((-1.3075758285874122 mul x_1) add (-1.0683252280382816 mul x_0)))) add (0.0037060406633153253 mul (((-285.5970971077398 mul (x_5 mul x_6)) sub (-12.01110476299567 mul x_4)) mul x_8)))))))
603_fri_c0_250_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
604_fri_c4_500_10,success,10,lso,0.8427492901629962,0.42215592871786217,57,954.299232006073,,0.0,(0.7355802930300172 add (inv((-96.15771938369608 add (25.436732893044702 mul x_2))) mul (((-0.010815973229126358 mul (((-346.36378008418893 mul x_9) sub (-35.198266265352075 mul (((9.287331839266004 mul x_7) sub (0.6080391162171436 mul x_6)) mul x_5))) mul x_8)) add (-37.87131807428304 mul x_3)) sub ((-43.16917771765695 mul cos((4.069157920289844 add (2.9311471931916713 mul x_0)))) add (-0.24704264244321367 mul (((27.39466424539614 mul cos((4.151927806133294 add (-1.2177747436247133 mul x_1)))) add (4.42132125116822 mul x_4)))**2)))))
605_fri_c2_250_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
606_fri_c2_1000_10,success,10,lso,0.8863864879564873,0.3834901312712687,61,759.6504597663879,,0.0,(-0.00594984410253959 add ((-0.1122512797905469 mul (x_0 mul ((2.380603807268252 mul ((inv((9.232035528179624 add (23.02548253216743 mul (x_5 mul ((0.7891747663067115 mul x_2) add (6.01763262370979 mul x_9)))))) mul x_2) mul ((0.5103172896457402 add (0.7271728678164141 mul x_1)))**2)) sub (8.941387985494941 mul cos((-3.8462551113984293 add (2.4331459306739824 mul x_1))))))) sub ((-0.4127831026365756 mul x_3) sub ((-0.20325225487066625 mul x_2) add ((0.20761970065097937 mul x_4) sub (-1.2680400694289853 mul sin((0.4102306254030155 add (-1.5906717535371435 mul x_1)))))))))
607_fri_c4_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
608_fri_c3_1000_10,success,10,lso,0.8817490063972642,0.42591119915161757,51,732.2197864055634,,0.0,(-0.6182618489268914 add (((-0.1446597008025854 mul x_3) sub ((0.034899214176133966 mul x_5) sub (-0.12874260770343857 mul sqrt((53.40039642626975 add (-1.351511985627095 mul x_6)))))) mul (inv((59.48079839932545 add (-2.063146291082613 mul x_4))) mul ((-28.166085196893103 mul x_2) sub (-89.37516684964935 mul cos((2.21241115947094 add (-0.23607504038978652 mul (x_1 mul ((6.607677913564934 mul x_0) sub (-4.970510043131677 mul inv((0.8836948726749841 add (0.2450540693976934 mul x_0))))))))))))))
609_fri_c0_1000_5,success,5,lso,0.88716169589232,0.3331912529443505,43,629.5341913700104,,0.0,(1.0899478129565254 add ((0.28132156937654623 mul x_4) sub ((0.20681654801153673 mul x_1) add ((0.7549287271868692 mul sin((7.897698216691251 add (1.1700802082771027 mul x_2)))) sub ((-0.1872631133680975 mul abs((4.51426389313973 add (-3.0545077748018277 mul x_3)))) add (1.0817214777001856 mul cos(((0.673950328524225 mul x_0) add (-0.24146446583885428 mul abs((-5.645604993668556 add (3.823053514551749 mul x_1))))))))))))
611_fri_c3_100_5,success,5,lso,0.953603425847394,0.2267209336084834,35,537.4603366851807,,0.0,(0.022664976636962327 add ((0.34639132615325074 mul x_3) sub (0.3582393477693521 mul (((-1.783350627980771 add (-0.45802295236270185 mul x_1)))**2 mul sin(((1.4646716594763585 mul x_1) add (3.599803913267072 mul (inv((1.7869533328539002 add (-0.16027702830927096 mul x_2))) mul cos((7.683194525917469 add (-0.5807088884002204 mul x_0)))))))))))
612_fri_c1_1000_5,success,5,lso,0.8158225722717691,0.4143540723789239,52,715.864266872406,,0.0,(15.215235309118459 add (((-0.44455409984563965 mul x_3) sub (-17.53744029894398 mul sin((1.0556096338787628 add (-0.08524936497393436 mul (((-4.690902077032333 mul sin((-1.052924208837218 add (-1.3114350988016874 mul x_0)))) add (-0.0281146341701959 mul x_2)) mul sin((-1.1931360844975338 add (-1.0309900821425055 mul x_1))))))))) mul cos((2.6228976670858 add (-1.7881726679622671 mul (((-0.02008927063678844 mul x_2) add (-0.31368829123983494 mul x_1)) mul sin((-6.095517991812813 add (0.9874324346066995 mul x_0)))))))))
613_fri_c3_250_5,success,5,lso,0.7770613140733116,0.3533678818082569,33,591.5850510597229,,0.0,(0.00937228722106597 add (((0.27441852321025745 mul ((-2.6002298984085876 add (-0.09568192656999265 mul x_2)))**2) sub (-0.6943470959737001 mul x_1)) mul ((0.21679085699720477 mul x_3) sub (0.6262354817953466 mul sin(((1.30212230216378 mul x_1) sub ((-0.11536252223229684 mul x_4) add (-1.0208365417483938 mul x_0))))))))
615_fri_c4_250_10,success,10,lso,0.7957653188376146,0.4524982695889179,32,788.5999925136566,,0.0,(0.0076157299881971265 add (inv((12.654119212649658 add (-2.000749839390522 mul x_4))) mul ((5.49573997757862 mul x_3) add (11.993132476892324 mul sin(((1.2158717834530817 mul x_0) add ((0.053400051565254576 mul x_2) sub (-5.022478528352795 mul sqrt((46.70111543135333 add (3.7790293619836484 mul x_1)))))))))))
616_fri_c4_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
617_fri_c3_500_5,success,5,lso,0.5313609987315382,0.5793573986062834,28,306.27655601501465,,0.0,(0.646586202589868 add ((0.4796479158707038 mul x_3) add (-2.2372498594829153 mul sin(((0.1615254587248261 mul x_2) add (0.45331334717977056 mul (((-0.7636606618980574 mul x_1) add (-0.5100346808179336 mul ((-0.8691524025011754 add (-0.6554578409307913 mul x_0)))**2)))**2))))))
618_fri_c3_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
620_fri_c1_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
621_fri_c0_100_10,success,10,lso,0.8488016555781841,0.33469352462209845,36,771.9424469470978,,0.0,(-3.119008684956316 add (abs((0.6683612097711356 add (0.08786308449256001 mul x_0))) mul ((0.8994734541727244 mul x_3) sub ((-0.3314247420048115 mul x_4) sub ((0.12233037183401249 mul abs(((8.18810916892524 mul x_2) add (-0.08405530240507396 mul x_6)))) add (3.2907588414184485 mul arctan((3.0195769460276 add (1.5236755583402173 mul x_1)))))))))
622_fri_c2_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
623_fri_c4_1000_10,success,10,lso,0.7491587178192058,0.4105544971838106,48,639.314502954483,,0.0,(0.09102057482906523 add (inv((98.29183150392792 add (-22.42507875557075 mul x_1))) mul ((0.8831054251882511 mul (((-6.6199774965051725 mul (x_5 mul (x_6 mul x_7))) add (-0.07085070628293334 mul ((-38.445032414487926 add (-6.126756354690591 mul x_0)))**2)) mul sin(((1.3621759217493894 mul x_1) add (1.005644935273079 mul x_0))))) add ((31.484406562184223 mul x_3) sub (4.50886253345679 mul (x_2 mul (x_8 mul x_4)))))))
624_fri_c0_100_5,success,5,lso,0.7309434396088237,0.6089645579873963,32,430.5791187286377,,0.0,(0.8460903723638543 add ((0.48482797987013704 mul x_3) add ((18.349447588472525 mul (x_0 mul ((0.1366601851860395 add (-0.04578051523452159 mul x_0)))**2)) add (-466.95060404618783 mul arctan(((1.7054888442949625 mul exp((-7.468332468595078 add (-0.8611876172775528 mul x_1)))) add (-0.0005089162170570346 mul x_4)))))))
626_fri_c2_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
627_fri_c2_500_10,success,10,lso,0.9065587193929201,0.30157511636607715,58,1098.9278168678284,,0.0,(-0.4740770906087698 add (inv((-73.85000981746413 add (5.575750282994269 mul x_2))) mul (((-0.01483053125390001 mul (((-0.24279757813203542 mul (((-1.543934448626743 mul x_8) sub (-2.067621796863651 mul x_5)) mul x_6)) sub (3.216360814158974 mul x_9)) mul ((-0.2910395319734117 mul x_7) sub (69.97767450504941 mul x_1)))) add (-14.694034410541668 mul x_3)) add ((-94.80461695436527 mul sin((0.8263203423651305 add (-2.247610116279609 mul (exp((-0.26886554854509986 add (0.3810973669840846 mul x_0))) mul x_1))))) sub (13.565910151289174 mul x_4)))))
628_fri_c3_1000_5,success,5,lso,0.8791127251322063,0.3409705680642845,38,402.1394431591034,,0.0,(0.10875573475691891 add (sin((-5.991460315560178 add (0.05321314505395619 mul (sqrt((8.05714750027346 add (4.088127394498562 mul x_2))) mul x_1)))) mul ((1.7878075194780678 mul x_3) sub ((-0.48144915744521444 mul x_4) add ((0.8496500175582693 mul x_2) add (-3.9741024072892133 mul sin(((-1.055918188438323 mul x_0) add (-1.3626190546111254 mul x_1)))))))))
631_fri_c1_500_5,success,5,lso,0.9245740734918644,0.31916627049922,47,643.1918549537659,,0.0,(1.084249025368238 add (cos((1.505081573378601 add (0.0016595334794440185 mul x_3))) mul ((-1.497283717865925 mul (cos((1.1324603720315731 add (-1.3984889723613483 mul x_1))) mul ((22.15983435088243 mul cos((1.138728566922483 add (0.0002776103309338959 mul (x_0 mul ((-256.793569667513 mul x_2) add (-9.8032823718327 mul exp((5.653342800455857 add (0.6503411252533633 mul x_1)))))))))) sub (-8.99678887833501 mul x_1)))) add (5.321927485265386 mul x_3))))
633_fri_c0_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
634_fri_c2_100_10,success,10,lso,0.3848848352371119,0.7342582582225088,35,873.155816078186,,0.0,(-0.20808171092572642 add (inv((-3156.4696750208773 add (-2940.860364393619 mul (x_0 mul x_1)))) mul ((0.0031112522584731545 mul (arctan((-3.851956022259069 add (7.283445146744619 mul x_1))) mul ((1186.4287497937369 add (140.589537607081 mul x_3)))**2)) sub (1973.3591829093784 mul arctan((-40617.48086962525 add (24160.067596431334 mul x_2)))))))
635_fri_c0_250_10,success,10,lso,0.717180274178624,0.5146969527116387,36,866.4042251110077,,0.0,(-31.726238410886797 add (inv((10.759389541507373 add (-0.08819621719171844 mul x_4))) mul (((221.56817421688183 mul arctan((21.168180716265343 add (7.382309837519058 mul x_0)))) sub (-4.067590680256881 mul x_1)) add ((6.971661493852741 mul x_3) add (0.6404520198707723 mul abs(((-10.577079059678516 mul x_2) add (0.27157430168981894 mul x_6))))))))
637_fri_c1_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
641_fri_c1_500_10,success,10,lso,0.8635875989731719,0.3641256598931128,79,1076.5306010246277,,0.0,(0.8715729889889183 add ((0.3549073976725604 mul x_3) add ((-0.26237428637887084 mul (((-0.34316372890299524 mul (((0.8798597404512977 mul x_1) sub (-0.4913561192150961 mul (((-0.0004084600665636999 mul x_8) sub (-0.21713532500151603 mul inv((0.700517141499884 add (0.035121278952167455 mul x_6))))) mul ((-0.7992983858892008 mul x_7) sub (0.639213499950648 mul inv((-0.6428002325906852 add (0.32250478756021383 mul x_2)))))))) mul ((-0.633938248527576 mul x_1) add (0.060674236263609495 mul x_6)))) add (1.0297743917520916 mul cos((-0.7321554561150455 add (1.4246699003206698 mul x_1))))) mul ((-8.398789557999523 mul cos((2.107259230346373 add (1.4491311037110708 mul x_0)))) add (-0.547130702156145 mul x_2)))) add ((-0.03365722510353184 mul x_5) sub (-0.008954179984104471 mul x_9)))))
643_fri_c2_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
644_fri_c4_250_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
645_fri_c3_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
646_fri_c3_500_10,success,10,lso,0.76433078880248,0.4261408958419486,48,509.34012603759766,,0.0,(-0.38092304796188586 add (inv((82.72207334652583 add (-6.882201361861583 mul x_4))) mul ((30.516862687304517 mul x_2) add ((-0.00872581262260358 mul (((31.702953858247813 mul (((-37.02353387906398 mul x_6) sub (-16.529421215251446 mul x_5)) mul x_3)) sub (-5.529062765668157 mul x_0)) mul x_6)) add (-104.38311135729677 mul cos(((1.536377297901439 mul x_1) add (2.302104854923445 mul cos((3.400090074476106 add (1.0134695597275793 mul x_0)))))))))))
647_fri_c1_250_10,success,10,lso,0.5703240277169073,0.6705081062400767,56,972.3897433280945,,0.0,(-0.14416669362081277 add (inv((93.33273309699334 add (11.210636638575572 mul x_4))) mul ((-14.675098854766729 mul x_1) sub ((-38.069187344418246 mul x_3) add ((-0.25570990039279473 mul x_6) sub ((23.43449148538572 mul ((x_0 mul ((-18.829931841012463 mul inv((-18.956829900882003 add (1.8378144605789706 mul x_8)))) sub (-0.777174570186053 mul x_4))) mul x_2)) add ((-0.5973345860879872 mul x_5) add ((-3.467899479174184 mul x_7) sub (-89.39831472341241 mul sin((2.8391426368732136 add (2.4904847320051333 mul x_0))))))))))))
648_fri_c1_250_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
